name,type,address,location,pname,cityname,adname
瑞幸咖啡(旭辉虹桥国际店),餐饮服务;咖啡厅;咖啡厅,通协路278号旭辉虹桥国际1号楼底商,"121.354716,31.227647",上海市,上海市,长宁区
瑞幸咖啡(中山国际广场店),餐饮服务;餐饮相关场所;餐饮相关,天山西路789号中山国际广场B栋一层大堂,"121.355225,31.217934",上海市,上海市,长宁区
luckincoffee瑞幸咖啡(临沂路百联社区店),餐饮服务;咖啡厅;咖啡厅,临沂路140号百联临沂购物中心(临沂路店)F1,"121.512175,31.194902",上海市,上海市,浦东新区
瑞幸咖啡(昌里路店),餐饮服务;咖啡厅;咖啡厅,昌里路上钢四村社区(长清路地铁站7号口步行350米),"121.492133,31.173632",上海市,上海市,浦东新区
瑞幸咖啡(最家空间·亿丰时代广场店),餐饮服务;咖啡厅;咖啡厅,三林镇云台路800号亿丰时代广场2层,"121.507269,31.163012",上海市,上海市,浦东新区
瑞幸咖啡(新世界百货成山店),餐饮服务;餐饮相关场所;餐饮相关,成山路1993号巴黎春天新世界百货B1,"121.535311,31.178907",上海市,上海市,浦东新区
瑞幸咖啡(森宏购物广场店),餐饮服务;餐饮相关场所;餐饮相关,长清路1200号森宏购物广场F1层大润发1056号,"121.491868,31.150190",上海市,上海市,浦东新区
瑞幸咖啡(中房金谊广场店),餐饮服务;咖啡厅;咖啡厅,上南路4467弄20号中房金谊广场一层116室,"121.512727,31.141263",上海市,上海市,浦东新区
瑞幸咖啡(三林印象城店),餐饮服务;餐饮相关场所;餐饮相关,永泰路1058弄1-26号新达汇·三林B1,"121.525643,31.142208",上海市,上海市,浦东新区
瑞幸咖啡(红星美凯龙沪南商场店),餐饮服务;餐饮相关场所;餐饮相关,沪南路2178号红星美凯龙负一层,"121.560091,31.159004",上海市,上海市,浦东新区
luckincoffee瑞幸咖啡(汇宝中心店),餐饮服务;餐饮相关场所;餐饮相关,沪南路2633弄汇宝中心一层大堂,"121.567615,31.147681",上海市,上海市,浦东新区
瑞幸咖啡(御河硅谷店),餐饮服务;咖啡厅;咖啡厅,五星路706弄天安万科御河硅谷二期1号楼一层107A室,"121.574523,31.176338",上海市,上海市,浦东新区
瑞幸咖啡(金创大厦店),餐饮服务;咖啡厅;咖啡厅,中科路702号的金创大厦1层102,"121.600836,31.178206",上海市,上海市,浦东新区
瑞幸咖啡(半岛科技园店),餐饮服务;咖啡厅;咖啡厅,达尔文路88号半岛科技园17号楼底商,"121.584934,31.192770",上海市,上海市,浦东新区
瑞幸咖啡(上海电影艺术学校店),餐饮服务;咖啡厅;咖啡厅,华佗路280弄31号海艺数字影城一层大厅,"121.591771,31.191029",上海市,上海市,浦东新区
瑞幸咖啡(张江药谷B区店),餐饮服务;咖啡厅;咖啡厅,哈雷路882号国家生物医药基地一层大堂,"121.603984,31.196389",上海市,上海市,浦东新区
瑞幸咖啡(如意智慧酒店店),餐饮服务;咖啡厅;咖啡厅,科苑路1500号如意智慧酒店一层大堂,"121.590827,31.185731",上海市,上海市,浦东新区
瑞幸咖啡(浦东盛大天地店),餐饮服务;咖啡厅;咖啡厅,张衡路666弄1号楼大堂,"121.596287,31.187543",上海市,上海市,浦东新区
瑞幸咖啡(荣科路万科翡翠公园店),餐饮服务;咖啡厅;咖啡厅,荣科路280号2049翡翠公园一层,"121.610853,31.179714",上海市,上海市,浦东新区
瑞幸咖啡(康桥万信酒店店),餐饮服务;咖啡厅;咖啡厅,秀沿路1668号万信酒店一层大堂,"121.593071,31.136160",上海市,上海市,浦东新区
瑞幸咖啡(漕河泾康桥商务绿洲店),餐饮服务;咖啡厅;咖啡厅,秀浦路2555号漕河泾康桥商务绿洲A区8幢一层大堂,"121.608161,31.130515",上海市,上海市,浦东新区
瑞幸咖啡(创研智造橙空间店),餐饮服务;咖啡厅;咖啡厅,秀浦路3188弄D11区59号创研智造橙空间一层大堂,"121.623199,31.129150",上海市,上海市,浦东新区
瑞幸咖啡(盛大天地源创谷店),餐饮服务;餐饮相关场所;餐饮相关,盛荣路88弄2号楼对面绿谷小食代内,"121.604778,31.172154",上海市,上海市,浦东新区
瑞幸咖啡(金桥购物中心店),餐饮服务;快餐厅;快餐厅,碧云路555号金桥购物中心一层,"121.580548,31.238597",上海市,上海市,浦东新区
Luckin coffee瑞幸咖啡(传奇广场店),餐饮服务;咖啡厅;咖啡厅,碧波路635号上海传奇商业广场F1,"121.585089,31.200214",上海市,上海市,浦东新区
瑞幸咖啡(福建天安大厦店),餐饮服务;餐饮相关场所;餐饮相关,金桥路1391号1层场地,"121.588857,31.252860",上海市,上海市,浦东新区
luckin coffee瑞幸咖啡(张江微电子港店),餐饮服务;咖啡厅;咖啡厅,碧波路上海芬华创新中心公司,"121.583370,31.198785",上海市,上海市,浦东新区
瑞幸咖啡(浦东软件园亮秀路店),餐饮服务;餐饮相关场所;餐饮相关,亮秀路112号浦东软件园Y2座一层102室,"121.603417,31.199145",上海市,上海市,浦东新区
瑞幸咖啡(金桥国际商业广场店),餐饮服务;咖啡厅;咖啡厅,张杨路3611号金桥国际商业广场F2,"121.580035,31.256203",上海市,上海市,浦东新区
瑞幸咖啡(LaLaport金桥店),餐饮服务;咖啡厅;咖啡厅,金科路与浙桥路交叉口东120米,"121.603813,31.252996",上海市,上海市,浦东新区
瑞幸咖啡(禹州蓝爵店),餐饮服务;餐饮相关场所;餐饮相关,金港路199弄禹洲蓝爵3号一层,"121.610327,31.256967",上海市,上海市,浦东新区
瑞幸咖啡(由度空间店),餐饮服务;咖啡厅;咖啡厅,宁桥路600号由度空间5幢底商,"121.615944,31.251880",上海市,上海市,浦东新区
瑞幸咖啡(麦腾智慧天地店),餐饮服务;餐饮相关场所;餐饮相关,锦绣东路1999号麦腾智慧天地3幢一层130室,"121.606540,31.239450",上海市,上海市,浦东新区
瑞幸咖啡(星创科技广场店),餐饮服务;餐饮相关场所;餐饮相关,申江路5005弄星创科技广场2号楼一层大堂,"121.626703,31.209473",上海市,上海市,浦东新区
瑞幸咖啡(日月光总部店),餐饮服务;咖啡厅;咖啡厅,盛夏路169号A栋一层118B室,"121.629887,31.212685",上海市,上海市,浦东新区
瑞幸咖啡(凯龙金领大厦店),餐饮服务;咖啡厅;咖啡厅,金桥经济技术开发区新金桥路1888号凯龙金领大厦40栋1层,"121.622956,31.260206",上海市,上海市,浦东新区
瑞幸咖啡(光大安石科技园店),餐饮服务;咖啡厅;咖啡厅,盛夏路500弄光大安石科技园4号楼一层101室,"121.628749,31.209216",上海市,上海市,浦东新区
瑞幸咖啡(张江集电港店),餐饮服务;咖啡厅;咖啡厅,龙东大道3000号张江集电港1号楼一层104室,"121.633770,31.222602",上海市,上海市,浦东新区
luckincoffee瑞幸咖啡(金领之都店),餐饮服务;餐饮相关场所;餐饮相关,金桥经济技术开发区金海路1000号金领之都25号楼一层,"121.620472,31.262647",上海市,上海市,浦东新区
瑞幸咖啡(开文大厦店),餐饮服务;咖啡厅;咖啡厅,张江路368号30幢开文大厦一层,"121.610798,31.209286",上海市,上海市,浦东新区
luckincoffee瑞幸咖啡(上投盛银大厦店),餐饮服务;咖啡厅;咖啡厅,盛夏路666号盛银大厦5幢一层大堂,"121.628726,31.204973",上海市,上海市,浦东新区
瑞幸咖啡(申江路店),餐饮服务;咖啡厅;咖啡厅,申江路与桂桥路交叉口西南180米,"121.624032,31.244670",上海市,上海市,浦东新区
瑞幸咖啡(莘泽创业园店),餐饮服务;咖啡厅;咖啡厅,张江科技园区盛夏路608号2幢一层大堂,"121.628421,31.207892",上海市,上海市,浦东新区
瑞幸咖啡(锦绣申江创新园店),餐饮服务;咖啡厅;咖啡厅,锦绣东路2777号10号楼103室,"121.624542,31.244108",上海市,上海市,浦东新区
瑞幸咖啡(万创中心店),餐饮服务;餐饮相关场所;餐饮相关,冀桥路700号万创中心B栋一层,"121.628878,31.257511",上海市,上海市,浦东新区
瑞幸咖啡(中芯国际店),餐饮服务;咖啡厅;咖啡厅,哈雷路59号中芯国际SO8栋一层,"121.621992,31.219988",上海市,上海市,浦东新区
瑞幸咖啡(浦东软件园郭守敬路店),餐饮服务;咖啡厅;咖啡厅,郭守敬路498号上海浦东软件园1幢1112室,"121.598374,31.210163",上海市,上海市,浦东新区
瑞幸咖啡(外滩SOHO店),餐饮服务;咖啡厅;咖啡厅,中山东二路58号上海外滩SOHOB1层41室,"121.493617,31.229841",上海市,上海市,黄浦区
瑞幸咖啡(外滩十六铺店),餐饮服务;咖啡厅;咖啡厅,中山东二路531号外滩十六铺负一层,"121.498392,31.227627",上海市,上海市,黄浦区
瑞幸咖啡(上港国际客运中心店),餐饮服务;餐饮相关场所;餐饮相关,东大名路500号上海港客运中心负一层B1区邮食荟美食广场,"121.498167,31.247048",上海市,上海市,虹口区
瑞幸咖啡(创邑老码头店),餐饮服务;餐饮相关场所;餐饮相关,中山南路505号老码头5号楼底商,"121.505798,31.219931",上海市,上海市,黄浦区
瑞幸咖啡(上海金茂大厦店),餐饮服务;咖啡厅;咖啡厅,世纪大道88号金茂大厦裙楼3层3C-06号,"121.505076,31.235795",上海市,上海市,浦东新区
瑞幸咖啡(华能联合大厦店),餐饮服务;咖啡厅;咖啡厅,陆家嘴环路958号华能联合大厦大堂,"121.508059,31.239206",上海市,上海市,浦东新区
瑞幸咖啡(上海湾店),餐饮服务;咖啡厅;咖啡厅,浦东南路1138号上海湾1层134室商场室号116,"121.513673,31.226626",上海市,上海市,浦东新区
瑞幸咖啡(国家开发银行店),餐饮服务;咖啡厅;咖啡厅,"浦东南路500号国家开发银行一层X,Y单元","121.510467,31.237064",上海市,上海市,浦东新区
瑞幸咖啡(二十一世纪大厦店),餐饮服务;餐饮相关场所;餐饮相关,世纪大道210号二十一世纪大厦一层102室,"121.509474,31.234302",上海市,上海市,浦东新区
瑞幸咖啡(绿地尚悦湾店),餐饮服务;咖啡厅;咖啡厅,银城路66号尚悦湾负一层绿地超市内,"121.510415,31.241638",上海市,上海市,浦东新区
瑞幸咖啡(浦江双辉店),餐饮服务;咖啡厅;咖啡厅,银城路9号浦江双辉广场B1-101,"121.509062,31.242077",上海市,上海市,浦东新区
瑞幸咖啡(上海第一八佰伴店),餐饮服务;咖啡厅;咖啡厅,张杨路501号上海第一八佰伴2号门右侧一层1-046号,"121.516651,31.228006",上海市,上海市,浦东新区
瑞幸咖啡(浦江国际广场店),餐饮服务;餐饮相关场所;餐饮相关,东大名路1118号浦江国际金融大厦一层103室,"121.509730,31.251524",上海市,上海市,虹口区
瑞幸咖啡(华夏银行大厦店),餐饮服务;咖啡厅;咖啡厅,浦东南路256号华夏银行大厦一层大堂,"121.508804,31.239700",上海市,上海市,浦东新区
瑞幸咖啡(大世界城店),餐饮服务;咖啡厅;咖啡厅,四平路228号上海大世界城1层107-108,"121.491262,31.264281",上海市,上海市,虹口区
瑞幸咖啡(良友大厦店),餐饮服务;餐饮相关场所;餐饮相关,商城路618良友大厦B1美食城二期,"121.518172,31.230252",上海市,上海市,浦东新区
瑞幸咖啡(上海大同中学店),餐饮服务;咖啡厅;咖啡厅,南车站路364号,"121.492899,31.206088",上海市,上海市,黄浦区
瑞幸咖啡(星乐汇广场店),餐饮服务;咖啡厅;咖啡厅,公平路36号负一层9-1室(提篮桥地铁站3号口步行400米),"121.507610,31.250168",上海市,上海市,虹口区
瑞幸咖啡(建邦大厦店),餐饮服务;咖啡厅;咖啡厅,虹关路368号上海艾格瑞服务式公寓一层102-1室,"121.495854,31.266589",上海市,上海市,虹口区
瑞幸咖啡(金穗大厦店),餐饮服务;咖啡厅;咖啡厅,浦东南路(浦东南路地铁站3B口步行270米),"121.510425,31.239204",上海市,上海市,浦东新区
瑞幸咖啡(裕景国际店),餐饮服务;咖啡厅;咖啡厅,昌邑路538弄3号裕景国际商务广场底商,"121.520185,31.241506",上海市,上海市,浦东新区
瑞幸咖啡(上海天安数码城店),餐饮服务;咖啡厅;咖啡厅,临潼路170号上海天安数码城一层113室,"121.513682,31.254388",上海市,上海市,虹口区
瑞幸咖啡(上海光大大厦店),餐饮服务;咖啡厅;咖啡厅,世纪大道1122号光大大厦一层沿街,"121.520597,31.231091",上海市,上海市,浦东新区
瑞幸咖啡(生命人寿大厦店),餐饮服务;咖啡厅;咖啡厅,张杨路707号生命人寿大厦一层大堂,"121.520220,31.229280",上海市,上海市,浦东新区
瑞幸咖啡(中锦滨江大厦店),餐饮服务;咖啡厅;咖啡厅,浦东南路1969号中锦滨江大厦一层,"121.518415,31.211276",上海市,上海市,浦东新区
瑞幸咖啡(滨江2250店),餐饮服务;餐饮相关场所;餐饮相关,浦东南路2250号滨江2250一层大堂,"121.513473,31.204849",上海市,上海市,浦东新区
瑞幸咖啡(裕安大厦店),餐饮服务;餐饮相关场所;餐饮相关,东方路738号裕安大厦一层大堂,"121.524668,31.228612",上海市,上海市,浦东新区
瑞幸咖啡(昇汇广场店),餐饮服务;咖啡厅;咖啡厅,大连路555号昇汇广场一层大堂,"121.511472,31.259302",上海市,上海市,虹口区
瑞幸咖啡(百联世纪购物中心店),餐饮服务;餐饮相关场所;餐饮相关,世纪大道1217号百联世纪购物中心五层G59-F05-1-009A,"121.527043,31.230130",上海市,上海市,浦东新区
瑞幸咖啡(创邑海上海店),餐饮服务;餐饮相关场所;餐饮相关,飞虹路568弄创邑海上海12号一层,"121.507933,31.265982",上海市,上海市,杨浦区
瑞幸咖啡(强生大厦店),餐饮服务;餐饮相关场所;餐饮相关,浦建路145号强生大厦二层咖啡吧,"121.522532,31.208837",上海市,上海市,浦东新区
瑞幸咖啡(左岸88创意园店),餐饮服务;餐饮相关场所;餐饮相关,北张家浜路88号左岸创意园C座一层大堂,"121.522325,31.216044",上海市,上海市,浦东新区
瑞幸咖啡(荣广商务中心店),餐饮服务;咖啡厅;咖啡厅,江浦路街道荆州路280号荣广商务中心d区瑞幸咖啡,"121.514034,31.259905",上海市,上海市,杨浦区
瑞幸咖啡(开伦大厦店),餐饮服务;咖啡厅;咖啡厅,峨山路91弄38-48号开伦鑫座大厦一层R区,"121.532894,31.216333",上海市,上海市,浦东新区
瑞幸咖啡(宝地广场城市集市店),餐饮服务;咖啡厅;咖啡厅,唐山路1018号宝地广场B1,"121.511621,31.261561",上海市,上海市,杨浦区
瑞幸咖啡(同盛大厦店),餐饮服务;餐饮相关场所;餐饮相关,福山路458号同盛大厦一层大堂,"121.531359,31.223121",上海市,上海市,浦东新区
Luckin coffee瑞幸咖啡(钱江大厦店),餐饮服务;咖啡厅;咖啡厅,东方路一百杉杉大厦邵记美食广场,"121.529952,31.222689",上海市,上海市,浦东新区
瑞幸咖啡(三九商务园店),餐饮服务;餐饮相关场所;餐饮相关,吉林路60号三九商务楼一层101-B室,"121.520327,31.261512",上海市,上海市,杨浦区
瑞幸咖啡(国际华城店),餐饮服务;咖啡厅;咖啡厅,张杨路1365号陆家嘴国际华城南门一层近源深体育中心站1号口,"121.535239,31.234032",上海市,上海市,浦东新区
瑞幸咖啡(富都广场店),餐饮服务;咖啡厅;咖啡厅,东方路1367号富都广场一层L1-11B单元,"121.529143,31.212328",上海市,上海市,浦东新区
瑞幸咖啡(全华信息大厦店),餐饮服务;餐饮相关场所;餐饮相关,福山路455号全华信息大厦一层大堂,"121.531891,31.224168",上海市,上海市,浦东新区
瑞幸咖啡(世纪金融广场店),餐饮服务;咖啡厅;咖啡厅,杨高南路759号世纪金融广场二层05号,"121.534794,31.212844",上海市,上海市,浦东新区
瑞幸咖啡(国际设计中心店),餐饮服务;咖啡厅;咖啡厅,长阳路1080号国际设计中心8号楼一层101室,"121.524781,31.263116",上海市,上海市,杨浦区
luckin coffee瑞幸咖啡(合生财富广场店),餐饮服务;咖啡厅;咖啡厅,大连路839号合生财富广场A座一层大堂,"121.507211,31.263255",上海市,上海市,虹口区
瑞幸咖啡(印坊928创意园店),餐饮服务;咖啡厅;咖啡厅,齐齐哈尔路920号印坊928创意园20幢北半幢一层102沿街,"121.524567,31.266943",上海市,上海市,杨浦区
瑞幸咖啡(四季广场店),餐饮服务;餐饮相关场所;餐饮相关,长阳路1568号四季广场5号楼一层102、103单元,"121.533220,31.267748",上海市,上海市,杨浦区
瑞幸咖啡(东方渔人码头店),餐饮服务;咖啡厅;咖啡厅,杨树浦路1088号东方渔人码头B区101-1室,"121.531908,31.251626",上海市,上海市,杨浦区
瑞幸咖啡(航运科研大厦店),餐饮服务;咖啡厅;咖啡厅,民生路628号航运科研大厦一层102室,"121.543062,31.237858",上海市,上海市,浦东新区
瑞幸咖啡(上海建工大厦店),餐饮服务;咖啡厅;咖啡厅,福山路33号建工大厦一层大堂,"121.526686,31.237480",上海市,上海市,浦东新区
瑞幸咖啡(绿地汇方广场店),餐饮服务;餐饮相关场所;餐饮相关,宁国路111号绿地汇方广场4号楼一层101室,"121.537670,31.262194",上海市,上海市,杨浦区
